t0_sec,t0_nsec,pps_sec,pps_nsec,t_pps
1494288558,36310427,1494289555,44752427, 997.0084228516
1494288558,36310427,1494289556,44786427, 998.0084838867
1494288558,36310427,1494289557,44823427, 999.0084838867
1494288558,36310427,1494289558,44859427,1000.0085449219
1494288558,36310427,1494289560,44932427,1002.0086059570
1494288558,36310427,1494289561,44969427,1003.0086669922
1494288558,36310427,1494289562,45025427,1004.0087280273
1494288558,36310427,1494289563,45045427,1005.0087280273
1494288558,36310427,1494289564,45084427,1006.0087890625
1494288558,36310427,1494289565,45121427,1007.0087890625
1494288558,36310427,1494289566,45154427,1008.0088500977
1494288558,36310427,1494289567,45189427,1009.0088500977
1494288558,36310427,1494289568,45230427,1010.0089111328
1494288558,36310427,1494289569,45262427,1011.0089721680
1494288558,36310427,1494289570,45298427,1012.0089721680
1494288558,36310427,1494289571,45341427,1013.0090332031
1494288558,36310427,1494289572,45376427,1014.0090942383
1494288558,36310427,1494289573,45412427,1015.0090942383
1494288558,36310427,1494289574,45443427,1016.0091552734
1494288558,36310427,1494289575,45486427,1017.0091552734
1494288558,36310427,1494289576,45522427,1018.0092163086
1494288558,36310427,1494289577,45557427,1019.0092773438
1494288558,36310427,1494289578,45594427,1020.0092773438
1494288558,36310427,1494289579,45631427,1021.0093383789
1494288558,36310427,1494289580,45667427,1022.0093383789
1494288558,36310427,1494289581,45701427,1023.0093994141
1494288558,36310427,1494289582,45736427,1024.0093994141
1494288558,36310427,1494289583,45772427,1025.0095214844
1494288558,36310427,1494289584,45807427,1026.0095214844
1494288558,36310427,1494289585,45850427,1027.0095214844
1494288558,36310427,1494289586,45885427,1028.0095214844
1494288558,36310427,1494289587,45918427,1029.0096435547
1494288558,36310427,1494289588,45964427,1030.0096435547
1494288558,36310427,1494289589,45991427,1031.0096435547
1494288558,36310427,1494289590,46027427,1032.0097656250
1494288558,36310427,1494289591,46069427,1033.0097656250
1494288558,36310427,1494289592,46104427,1034.0097656250
1494288558,36310427,1494289593,46140427,1035.0098876953
1494288558,36310427,1494289594,46174427,1036.0098876953
1494288558,36310427,1494289595,46214427,1037.0098876953
1494288558,36310427,1494289596,46249427,1038.0098876953
1494288558,36310427,1494289597,46282427,1039.0100097656
1494288558,36310427,1494289598,46316427,1040.0100097656
1494288558,36310427,1494289599,46359427,1041.0100097656
1494288558,36310427,1494289600,46397427,1042.0101318359
1494288558,36310427,1494289601,46428427,1043.0101318359
1494288558,36310427,1494289602,46463427,1044.0101318359
1494288558,36310427,1494289603,46504427,1045.0102539062
1494288558,36310427,1494289604,46537427,1046.0102539062
1494288558,36310427,1494289605,46579427,1047.0102539062
1494288558,36310427,1494289606,46609427,1048.0102539062
1494288558,36310427,1494289607,46645427,1049.0103759766
1494288558,36310427,1494289608,46688427,1050.0103759766
1494288558,36310427,1494289609,46719427,1051.0103759766
1494288558,36310427,1494289610,46759427,1052.0104980469
1494288558,36310427,1494289611,46791427,1053.0104980469
1494288558,36310427,1494289612,46827427,1054.0104980469
1494288558,36310427,1494289613,46869427,1055.0104980469
1494288558,36310427,1494289614,46906427,1056.0106201172
1494288558,36310427,1494289615,46941427,1057.0106201172
1494288558,36310427,1494289616,46974427,1058.0106201172
1494288558,36310427,1494289617,47009427,1059.0107421875
1494288558,36310427,1494289618,47051427,1060.0107421875
1494288558,36310427,1494289619,47083427,1061.0107421875
1494288558,36310427,1494289620,47126427,1062.0108642578
1494288558,36310427,1494289621,47156427,1063.0108642578
1494288558,36310427,1494289622,47192427,1064.0108642578
1494288558,36310427,1494289623,47229427,1065.0108642578
1494288558,36310427,1494289624,47264427,1066.0109863281
1494288558,36310427,1494289625,47303427,1067.0109863281
1494288558,36310427,1494289626,47339427,1068.0109863281
1494288558,36310427,1494289627,47389427,1069.0111083984
1494288558,36310427,1494289628,47431427,1070.0111083984
1494288558,36310427,1494289629,47453427,1071.0111083984
1494288558,36310427,1494289630,47499427,1072.0112304688
1494288558,36310427,1494289631,47534427,1073.0112304688
1494288558,36310427,1494289632,47570427,1074.0112304688
1494288558,36310427,1494289633,47595427,1075.0112304688
1494288558,36310427,1494289634,47644427,1076.0113525391
1494288558,36310427,1494289635,47679427,1077.0113525391
1494288558,36310427,1494289636,47716427,1078.0113525391
1494288558,36310427,1494289637,47741427,1079.0114746094
1494288558,36310427,1494289638,47788427,1080.0114746094
1494288558,36310427,1494289639,47813427,1081.0114746094
1494288558,36310427,1494289640,47848427,1082.0115966797
1494288558,36310427,1494289641,47885427,1083.0115966797
1494288558,36310427,1494289642,47921427,1084.0115966797
1494288558,36310427,1494289643,47958427,1085.0115966797
1494288558,36310427,1494289644,48015427,1086.0117187500
1494288558,36310427,1494289645,48037427,1087.0117187500
1494288558,36310427,1494289646,48082427,1088.0117187500
1494288558,36310427,1494289647,48121427,1089.0118408203
1494288558,36310427,1494289648,48159427,1090.0118408203
1494288558,36310427,1494289649,48181427,1091.0118408203
1494288558,36310427,1494289650,48215427,1092.0119628906
1494288558,36310427,1494289651,48262427,1093.0119628906
1494288558,36310427,1494289652,48290427,1094.0119628906
1494288558,36310427,1494289653,48324427,1095.0119628906
1494288558,36310427,1494289654,48376427,1096.0120849609
1494288558,36310427,1494289655,48413427,1097.0120849609
1494288558,36310427,1494289656,48449427,1098.0120849609
1494288558,36310427,1494289657,48468427,1099.0122070312
1494288558,36310427,1494289658,48523427,1100.0122070312
1494288558,36310427,1494289659,48544427,1101.0122070312
1494288558,36310427,1494289660,48596427,1102.0123291016
1494288558,36310427,1494289661,48633427,1103.0123291016
1494288558,36310427,1494289662,48657427,1104.0123291016
1494288558,36310427,1494289663,48692427,1105.0123291016
1494288558,36310427,1494289665,48760427,1107.0124511719
1494288558,36310427,1494289666,48797427,1108.0124511719
1494288558,36310427,1494289667,48851427,1109.0125732422
1494288558,36310427,1494289668,48889427,1110.0125732422
1494288558,36310427,1494289669,48904427,1111.0125732422
1494288558,36310427,1494289670,48960427,1112.0126953125
1494288558,36310427,1494289671,48997427,1113.0126953125
1494288558,36310427,1494289672,49033427,1114.0126953125
1494288558,36310427,1494289673,49065427,1115.0126953125
1494288558,36310427,1494289674,49106427,1116.0128173828
1494288558,36310427,1494289675,49126427,1117.0128173828
1494288558,36310427,1494289676,49159427,1118.0128173828
1494288558,36310427,1494289677,49209427,1119.0129394531
1494288558,36310427,1494289678,49253427,1120.0129394531
1494288558,36310427,1494289679,49276427,1121.0129394531
1494288558,36310427,1494289680,49307427,1122.0129394531
1494288558,36310427,1494289681,49341427,1123.0130615234
1494288558,36310427,1494289682,49398427,1124.0130615234
1494288558,36310427,1494289683,49417427,1125.0130615234
1494288558,36310427,1494289684,49453427,1126.0131835938
1494288558,36310427,1494289685,49489427,1127.0131835938
1494288558,36310427,1494289686,49539427,1128.0131835938
1494288558,36310427,1494289687,49566427,1129.0133056641
1494288558,36310427,1494289688,49605427,1130.0133056641
1494288558,36310427,1494289689,49636427,1131.0133056641
1494288558,36310427,1494289690,49672427,1132.0133056641
1494288558,36310427,1494289691,49723427,1133.0134277344
1494288558,36310427,1494289692,49750427,1134.0134277344
1494288558,36310427,1494289693,49783427,1135.0134277344
1494288558,36310427,1494289694,49819427,1136.0135498047
1494288558,36310427,1494289695,49860427,1137.0135498047
1494288558,36310427,1494289696,49891427,1138.0135498047
1494288558,36310427,1494289697,49927427,1139.0136718750
1494288558,36310427,1494289698,49965427,1140.0136718750
1494288558,36310427,1494289699,50005427,1141.0136718750
1494288558,36310427,1494289700,50036427,1142.0136718750
1494288558,36310427,1494289701,50077427,1143.0137939453
1494288558,36310427,1494289702,50110427,1144.0137939453
1494288558,36310427,1494289703,50148427,1145.0137939453
1494288558,36310427,1494289704,50186427,1146.0139160156
1494288558,36310427,1494289705,50219427,1147.0139160156
1494288558,36310427,1494289706,50254427,1148.0139160156
1494288558,36310427,1494289707,50291427,1149.0140380859
1494288558,36310427,1494289708,50328427,1150.0140380859
1494288558,36310427,1494289709,50365427,1151.0140380859
1494288558,36310427,1494289710,50401427,1152.0140380859
1494288558,36310427,1494289711,50443427,1153.0141601562
1494288558,36310427,1494289712,50477427,1154.0141601562
1494288558,36310427,1494289713,50510427,1155.0141601562
1494288558,36310427,1494289714,50546427,1156.0142822266
1494288558,36310427,1494289715,50583427,1157.0142822266
1494288558,36310427,1494289716,50618427,1158.0142822266
1494288558,36310427,1494289717,50658427,1159.0144042969
1494288558,36310427,1494289718,50692427,1160.0144042969
1494288558,36310427,1494289719,50729427,1161.0144042969
1494288558,36310427,1494289720,50765427,1162.0144042969
1494288558,36310427,1494289721,50801427,1163.0145263672
1494288558,36310427,1494289722,50837427,1164.0145263672
1494288558,36310427,1494289723,50897427,1165.0145263672
1494288558,36310427,1494289724,50942427,1166.0146484375
1494288558,36310427,1494289725,50949427,1167.0146484375
1494288558,36310427,1494289726,50985427,1168.0146484375
1494288558,36310427,1494289727,51039427,1169.0147705078
1494288558,36310427,1494289728,51062427,1170.0147705078
1494288558,36310427,1494289729,51099427,1171.0147705078
1494288558,36310427,1494289730,51132427,1172.0147705078
1494288558,36310427,1494289731,51168427,1173.0148925781
1494288558,36310427,1494289732,51206427,1174.0148925781
1494288558,36310427,1494289733,51259427,1175.0148925781
1494288558,36310427,1494289734,51282427,1176.0150146484
1494288558,36310427,1494289735,51313427,1177.0150146484
1494288558,36310427,1494289736,51354427,1178.0150146484
1494288558,36310427,1494289737,51388427,1179.0151367188
1494288558,36310427,1494289738,51440427,1180.0151367188
1494288558,36310427,1494289739,51464427,1181.0151367188
1494288558,36310427,1494289740,51495427,1182.0151367188
1494288558,36310427,1494289741,51538427,1183.0152587891
1494288558,36310427,1494289742,51576427,1184.0152587891
1494288558,36310427,1494289743,51609427,1185.0152587891
1494288558,36310427,1494289744,51639427,1186.0153808594
1494288558,36310427,1494289745,51679427,1187.0153808594
1494288558,36310427,1494289746,51734427,1188.0153808594
1494288558,36310427,1494289747,51757427,1189.0155029297
1494288558,36310427,1494289748,51792427,1190.0155029297
1494288558,36310427,1494289749,51825427,1191.0155029297
1494288558,36310427,1494289750,51858427,1192.0155029297
1494288558,36310427,1494289751,51897427,1193.0156250000
1494288558,36310427,1494289752,51935427,1194.0156250000
1494288558,36310427,1494289753,51976427,1195.0156250000
1494288558,36310427,1494289754,52011427,1196.0157470703
1494288558,36310427,1494289755,52043427,1197.0157470703
1494288558,36310427,1494289756,52085427,1198.0157470703
1494288558,36310427,1494289757,52121427,1199.0158691406
1494288558,36310427,1494289758,52152427,1200.0158691406
1494288558,36310427,1494289759,52188427,1201.0158691406
1494288558,36310427,1494289760,52231427,1202.0158691406
1494288558,36310427,1494289761,52267427,1203.0159912109
1494288558,36310427,1494289762,52299427,1204.0159912109
1494288558,36310427,1494289763,52336427,1205.0159912109
1494288558,36310427,1494289764,52373427,1206.0161132812
1494288558,36310427,1494289765,52413427,1207.0161132812
1494288558,36310427,1494289766,52457427,1208.0161132812
1494288558,36310427,1494289767,52481427,1209.0161132812
1494288558,36310427,1494289768,52518427,1210.0162353516
1494288558,36310427,1494289769,52560427,1211.0162353516
1494288558,36310427,1494289770,52588427,1212.0162353516
1494288558,36310427,1494289771,52628427,1213.0163574219
1494288558,36310427,1494289772,52663427,1214.0163574219
1494288558,36310427,1494289773,52699427,1215.0163574219
1494288558,36310427,1494289774,52741427,1216.0164794922
1494288558,36310427,1494289775,52773427,1217.0164794922
1494288558,36310427,1494289776,52810427,1218.0164794922
1494288558,36310427,1494289777,52850427,1219.0164794922
1494288558,36310427,1494289778,52887427,1220.0166015625
1494288558,36310427,1494289779,52918427,1221.0166015625
1494288558,36310427,1494289780,52956427,1222.0166015625
1494288558,36310427,1494289781,52992427,1223.0167236328
1494288558,36310427,1494289782,53034427,1224.0167236328
1494288558,36310427,1494289783,53064427,1225.0167236328
1494288558,36310427,1494289784,53101427,1226.0168457031
1494288558,36310427,1494289785,53136427,1227.0168457031
1494288558,36310427,1494289786,53174427,1228.0168457031
1494288558,36310427,1494289787,53215427,1229.0168457031
1494288558,36310427,1494289788,53247427,1230.0169677734
1494288558,36310427,1494289789,53282427,1231.0169677734
1494288558,36310427,1494289790,53319427,1232.0169677734
1494288558,36310427,1494289791,53356427,1233.0170898438
1494288558,36310427,1494289792,53392427,1234.0170898438
1494288558,36310427,1494289793,53443427,1235.0170898438
1494288558,36310427,1494289794,53467427,1236.0172119141
1494288558,36310427,1494289795,53507427,1237.0172119141
1494288558,36310427,1494289796,53549427,1238.0172119141
1494288558,36310427,1494289797,53574427,1239.0172119141
1494288558,36310427,1494289798,53611427,1240.0173339844
1494288558,36310427,1494289799,53647427,1241.0173339844
1494288558,36310427,1494289800,53684427,1242.0173339844
1494288558,36310427,1494289801,53722427,1243.0174560547
1494288558,36310427,1494289802,53755427,1244.0174560547
1494288558,36310427,1494289803,53793427,1245.0174560547
1494288558,36310427,1494289804,53830427,1246.0175781250
1494288558,36310427,1494289805,53875427,1247.0175781250
1494288558,36310427,1494289806,53904427,1248.0175781250
1494288558,36310427,1494289807,53946427,1249.0175781250
1494288558,36310427,1494289808,53982427,1250.0177001953
1494288558,36310427,1494289809,54013427,1251.0177001953
1494288558,36310427,1494289810,54057427,1252.0177001953
1494288558,36310427,1494289811,54092427,1253.0178222656
1494288558,36310427,1494289812,54129427,1254.0178222656
1494288558,36310427,1494289813,54164427,1255.0178222656
1494288558,36310427,1494289814,54196427,1256.0179443359
1494288558,36310427,1494289815,54239427,1257.0179443359
1494288558,36310427,1494289816,54274427,1258.0179443359
1494288558,36310427,1494289817,54310427,1259.0179443359
1494288558,36310427,1494289818,54347427,1260.0180664062
1494288558,36310427,1494289819,54383427,1261.0180664062
1494288558,36310427,1494289820,54420427,1262.0180664062
1494288558,36310427,1494289821,54456427,1263.0181884766
1494288558,36310427,1494289822,54493427,1264.0181884766
1494288558,36310427,1494289823,54531427,1265.0181884766
1494288558,36310427,1494289824,54565427,1266.0183105469
1494288558,36310427,1494289825,54603427,1267.0183105469
1494288558,36310427,1494289826,54639427,1268.0183105469
1494288558,36310427,1494289827,54674427,1269.0183105469
1494288558,36310427,1494289828,54706427,1270.0184326172
1494288558,36310427,1494289829,54743427,1271.0184326172
1494288558,36310427,1494289830,54786427,1272.0184326172
1494288558,36310427,1494289831,54820427,1273.0185546875
1494288558,36310427,1494289832,54857427,1274.0185546875
1494288558,36310427,1494289833,54893427,1275.0185546875
1494288558,36310427,1494289834,54926427,1276.0186767578
1494288558,36310427,1494289835,54965427,1277.0186767578
1494288558,36310427,1494289836,54995427,1278.0186767578
1494288558,36310427,1494289837,55038427,1279.0186767578
1494288558,36310427,1494289838,55076427,1280.0187988281
1494288558,36310427,1494289839,55104427,1281.0187988281
1494288558,36310427,1494289840,55149427,1282.0187988281
1494288558,36310427,1494289841,55187427,1283.0189208984
1494288558,36310427,1494289842,55223427,1284.0189208984
1494288558,36310427,1494289843,55259427,1285.0189208984
1494288558,36310427,1494289844,55298427,1286.0190429688
1494288558,36310427,1494289845,55327427,1287.0190429688
1494288558,36310427,1494289846,55362427,1288.0190429688
1494288558,36310427,1494289847,55403427,1289.0190429688
1494288558,36310427,1494289848,55441427,1290.0191650391
1494288558,36310427,1494289849,55471427,1291.0191650391
1494288558,36310427,1494289850,55513427,1292.0191650391
1494288558,36310427,1494289851,55542427,1293.0192871094
1494288558,36310427,1494289852,55580427,1294.0192871094
1494288558,36310427,1494289853,55623427,1295.0192871094
1494288558,36310427,1494289854,55656427,1296.0192871094
1494288558,36310427,1494289855,55695427,1297.0194091797
1494288558,36310427,1494289856,55726427,1298.0194091797
1494288558,36310427,1494289857,55763427,1299.0194091797
1494288558,36310427,1494289858,55799427,1300.0195312500
1494288558,36310427,1494289859,55842427,1301.0195312500
1494288558,36310427,1494289860,55872427,1302.0195312500
1494288558,36310427,1494289861,55909427,1303.0196533203
1494288558,36310427,1494289862,55950427,1304.0196533203
1494288558,36310427,1494289863,55983427,1305.0196533203
1494288558,36310427,1494289864,56024427,1306.0196533203
1494288558,36310427,1494289865,56060427,1307.0197753906
1494288558,36310427,1494289866,56091427,1308.0197753906
1494288558,36310427,1494289867,56127427,1309.0197753906
1494288558,36310427,1494289868,56170427,1310.0198974609
1494288558,36310427,1494289869,56202427,1311.0198974609
1494288558,36310427,1494289870,56237427,1312.0198974609
1494288558,36310427,1494289871,56273427,1313.0200195312
1494288558,36310427,1494289872,56311427,1314.0200195312
1494288558,36310427,1494289873,56347427,1315.0200195312
1494288558,36310427,1494289874,56383427,1316.0200195312
1494288558,36310427,1494289875,56419427,1317.0201416016
1494288558,36310427,1494289876,56455427,1318.0201416016
1494288558,36310427,1494289877,56492427,1319.0201416016
1494288558,36310427,1494289878,56533427,1320.0202636719
1494288558,36310427,1494289879,56566427,1321.0202636719
1494288558,36310427,1494289880,56602427,1322.0202636719
1494288558,36310427,1494289881,56637427,1323.0203857422
1494288558,36310427,1494289882,56674427,1324.0203857422
1494288558,36310427,1494289883,56710427,1325.0203857422
1494288558,36310427,1494289884,56770427,1326.0205078125
1494288558,36310427,1494289885,56802427,1327.0205078125
1494288558,36310427,1494289886,56826427,1328.0205078125
1494288558,36310427,1494289887,56862427,1329.0205078125
1494288558,36310427,1494289888,56891427,1330.0206298828
1494288558,36310427,1494289889,56936427,1331.0206298828
1494288558,36310427,1494289890,56973427,1332.0206298828
1494288558,36310427,1494289891,57008427,1333.0207519531
1494288558,36310427,1494289892,57040427,1334.0207519531
1494288558,36310427,1494289893,57083427,1335.0207519531
1494288558,36310427,1494289894,57113427,1336.0207519531
1494288558,36310427,1494289895,57155427,1337.0208740234
1494288558,36310427,1494289896,57191427,1338.0208740234
1494288558,36310427,1494289897,57226427,1339.0208740234
1494288558,36310427,1494289898,57261427,1340.0209960938
1494288558,36310427,1494289899,57296427,1341.0209960938
1494288558,36310427,1494289900,57329427,1342.0209960938
1494288558,36310427,1494289901,57386427,1343.0211181641
1494288558,36310427,1494289902,57423427,1344.0211181641
1494288558,36310427,1494289903,57461427,1345.0211181641
1494288558,36310427,1494289904,57496427,1346.0212402344
1494288558,36310427,1494289905,57532427,1347.0212402344
1494288558,36310427,1494289906,57569427,1348.0212402344
1494288558,36310427,1494289907,57587427,1349.0212402344
1494288558,36310427,1494289908,57624427,1350.0213623047
1494288558,36310427,1494289909,57678427,1351.0213623047
1494288558,36310427,1494289910,57697427,1352.0213623047
1494288558,36310427,1494289911,57730427,1353.0213623047
1494288558,36310427,1494289912,57788427,1354.0214843750
1494288558,36310427,1494289913,57826427,1355.0214843750
1494288558,36310427,1494289914,57845427,1356.0214843750
1494288558,36310427,1494289915,57878427,1357.0216064453
1494288558,36310427,1494289916,57933427,1358.0216064453
1494288558,36310427,1494289917,57971427,1359.0216064453
1494288558,36310427,1494289918,58005427,1360.0217285156
1494288558,36310427,1494289919,58031427,1361.0217285156
1494288558,36310427,1494289920,58063427,1362.0217285156
1494288558,36310427,1494289921,58119427,1363.0218505859
1494288558,36310427,1494289922,58136427,1364.0218505859
1494288558,36310427,1494289923,58172427,1365.0218505859
1494288558,36310427,1494289924,58225427,1366.0219726562
1494288558,36310427,1494289925,58256427,1367.0219726562
1494288558,36310427,1494289926,58299427,1368.0219726562
1494288558,36310427,1494289927,58323427,1369.0219726562
1494288558,36310427,1494289928,58355427,1370.0220947266
1494288558,36310427,1494289929,58407427,1371.0220947266
1494288558,36310427,1494289930,58432427,1372.0220947266
1494288558,36310427,1494289931,58463427,1373.0220947266
1494288558,36310427,1494289932,58513427,1374.0222167969
1494288558,36310427,1494289933,58553427,1375.0222167969
1494288558,36310427,1494289934,58570427,1376.0222167969
1494288558,36310427,1494289935,58610427,1377.0223388672
1494288558,36310427,1494289936,58659427,1378.0223388672
1494288558,36310427,1494289937,58695427,1379.0223388672
1494288558,36310427,1494289938,58723427,1380.0224609375
1494288558,36310427,1494289939,58756427,1381.0224609375
1494288558,36310427,1494289940,58792427,1382.0224609375
1494288558,36310427,1494289941,58840427,1383.0225830078
1494288558,36310427,1494289942,58884427,1384.0225830078
1494288558,36310427,1494289943,58901427,1385.0225830078
1494288558,36310427,1494289944,58949427,1386.0225830078
1494288558,36310427,1494289945,58986427,1387.0227050781
1494288558,36310427,1494289946,59015427,1388.0227050781
1494288558,36310427,1494289947,59047427,1389.0227050781
1494288558,36310427,1494289948,59083427,1390.0228271484
1494288558,36310427,1494289949,59119427,1391.0228271484
1494288558,36310427,1494289950,59157427,1392.0228271484
1494288558,36310427,1494289951,59193427,1393.0228271484
1494288558,36310427,1494289952,59229427,1394.0229492188
1494288558,36310427,1494289953,59265427,1395.0229492188
1494288558,36310427,1494289954,59303427,1396.0229492188
1494288558,36310427,1494289955,59338427,1397.0230712891
1494288558,36310427,1494289956,59374427,1398.0230712891
1494288558,36310427,1494289957,59411427,1399.0230712891
1494288558,36310427,1494289958,59449427,1400.0231933594
1494288558,36310427,1494289959,59487427,1401.0231933594
1494288558,36310427,1494289960,59520427,1402.0231933594
1494288558,36310427,1494289961,59557427,1403.0231933594
1494288558,36310427,1494289962,59593427,1404.0233154297
1494288558,36310427,1494289963,59629427,1405.0233154297
1494288558,36310427,1494289964,59666427,1406.0233154297
1494288558,36310427,1494289965,59701427,1407.0234375000
1494288558,36310427,1494289966,59741427,1408.0234375000
1494288558,36310427,1494289967,59776427,1409.0234375000
1494288558,36310427,1494289968,59830427,1410.0235595703
1494288558,36310427,1494289969,59853427,1411.0235595703
1494288558,36310427,1494289970,59903427,1412.0235595703
1494288558,36310427,1494289971,59928427,1413.0235595703
1494288558,36310427,1494289972,59960427,1414.0236816406
1494288558,36310427,1494289973,60000427,1415.0236816406
1494288558,36310427,1494289974,60032427,1416.0236816406
1494288558,36310427,1494289975,60088427,1417.0238037109
1494288558,36310427,1494289976,60110427,1418.0238037109
1494288558,36310427,1494289977,60142427,1419.0238037109
1494288558,36310427,1494289978,60178427,1420.0239257812
1494288558,36310427,1494289979,60232427,1421.0239257812
1494288558,36310427,1494289980,60269427,1422.0239257812
1494288558,36310427,1494289981,60293427,1423.0239257812
1494288558,36310427,1494289982,60323427,1424.0240478516
1494288558,36310427,1494289983,60378427,1425.0240478516
1494288558,36310427,1494289984,60397427,1426.0240478516
1494288558,36310427,1494289985,60433427,1427.0241699219
1494288558,36310427,1494289986,60471427,1428.0241699219
1494288558,36310427,1494289987,60507427,1429.0241699219
1494288558,36310427,1494289988,60560427,1430.0242919922
1494288558,36310427,1494289989,60579427,1431.0242919922
1494288558,36310427,1494289990,60635427,1432.0242919922
1494288558,36310427,1494289991,60651427,1433.0242919922
1494288558,36310427,1494289992,60692427,1434.0244140625
1494288558,36310427,1494289993,60722427,1435.0244140625
1494288558,36310427,1494289994,60779427,1436.0244140625
1494288558,36310427,1494289995,60797427,1437.0245361328
1494288558,36310427,1494289996,60835427,1438.0245361328
1494288558,36310427,1494289997,60875427,1439.0245361328
1494288558,36310427,1494289998,60910427,1440.0246582031
1494288558,36310427,1494289999,60955427,1441.0246582031
1494288558,36310427,1494290000,60998427,1442.0246582031
1494288558,36310427,1494290001,61020427,1443.0246582031
1494288558,36310427,1494290002,61054427,1444.0247802734
1494288558,36310427,1494290003,61089427,1445.0247802734
1494288558,36310427,1494290004,61129427,1446.0247802734
1494288558,36310427,1494290005,61170427,1447.0249023438
1494288558,36310427,1494290006,61211427,1448.0249023438
1494288558,36310427,1494290007,61234427,1449.0249023438
1494288558,36310427,1494290008,61276427,1450.0250244141
1494288558,36310427,1494290009,61307427,1451.0250244141
1494288558,36310427,1494290010,61351427,1452.0250244141
1494288558,36310427,1494290011,61380427,1453.0250244141
1494288558,36310427,1494290012,61423427,1454.0251464844
1494288558,36310427,1494290013,61453427,1455.0251464844
1494288558,36310427,1494290014,61489427,1456.0251464844
1494288558,36310427,1494290015,61525427,1457.0252685547
1494288558,36310427,1494290016,61567427,1458.0252685547
1494288558,36310427,1494290017,61603427,1459.0252685547
1494288558,36310427,1494290018,61641427,1460.0253906250
1494288558,36310427,1494290019,61671427,1461.0253906250
1494288558,36310427,1494290020,61714427,1462.0253906250
1494288558,36310427,1494290021,61745427,1463.0253906250
1494288558,36310427,1494290022,61781427,1464.0255126953
1494288558,36310427,1494290023,61817427,1465.0255126953
1494288558,36310427,1494290024,61859427,1466.0255126953
1494288558,36310427,1494290025,61892427,1467.0256347656
1494288558,36310427,1494290026,61927427,1468.0256347656
1494288558,36310427,1494290027,61963427,1469.0256347656
1494288558,36310427,1494290028,62005427,1470.0256347656
1494288558,36310427,1494290029,62036427,1471.0257568359
1494288558,36310427,1494290030,62072427,1472.0257568359
1494288558,36310427,1494290031,62108427,1473.0257568359
1494288558,36310427,1494290032,62145427,1474.0258789062
1494288558,36310427,1494290033,62182427,1475.0258789062
1494288558,36310427,1494290034,62218427,1476.0258789062
1494288558,36310427,1494290035,62255427,1477.0260009766
1494288558,36310427,1494290036,62291427,1478.0260009766
1494288558,36310427,1494290037,62330427,1479.0260009766
1494288558,36310427,1494290038,62364427,1480.0260009766
1494288558,36310427,1494290039,62400427,1481.0261230469
1494288558,36310427,1494290040,62439427,1482.0261230469
1494288558,36310427,1494290041,62475427,1483.0261230469
1494288558,36310427,1494290042,62510427,1484.0262451172
1494288558,36310427,1494290043,62547427,1485.0262451172
1494288558,36310427,1494290044,62582427,1486.0262451172
1494288558,36310427,1494290045,62647427,1487.0263671875
1494288558,36310427,1494290046,62674427,1488.0263671875
1494288558,36310427,1494290047,62698427,1489.0263671875
1494288558,36310427,1494290048,62735427,1490.0263671875
1494288558,36310427,1494290049,62764427,1491.0264892578
1494288558,36310427,1494290050,62803427,1492.0264892578
1494288558,36310427,1494290051,62843427,1493.0264892578
1494288558,36310427,1494290052,62880427,1494.0266113281
1494288558,36310427,1494290053,62918427,1495.0266113281
1494288558,36310427,1494290054,62955427,1496.0266113281
1494288558,36310427,1494290055,62993427,1497.0267333984
1494288558,36310427,1494290056,63026427,1498.0267333984
1494288558,36310427,1494290057,63057427,1499.0267333984
1494288558,36310427,1494290058,63100427,1500.0267333984
1494288558,36310427,1494290059,63136427,1501.0268554688
1494288558,36310427,1494290060,63171427,1502.0268554688
1494288558,36310427,1494290061,63202427,1503.0268554688
1494288558,36310427,1494290062,63244427,1504.0269775391
1494288558,36310427,1494290063,63280427,1505.0269775391
1494288558,36310427,1494290064,63314427,1506.0269775391
1494288558,36310427,1494290065,63361427,1507.0270996094
1494288558,36310427,1494290066,63385427,1508.0270996094
1494288558,36310427,1494290067,63427427,1509.0270996094
1494288558,36310427,1494290068,63463427,1510.0270996094
1494288558,36310427,1494290069,63496427,1511.0272216797
1494288558,36310427,1494290070,63536427,1512.0272216797
1494288558,36310427,1494290071,63571427,1513.0272216797
1494288558,36310427,1494290072,63608427,1514.0273437500
1494288558,36310427,1494290073,63645427,1515.0273437500
1494288558,36310427,1494290074,63678427,1516.0273437500
1494288558,36310427,1494290075,63717427,1517.0274658203
1494288558,36310427,1494290076,63752427,1518.0274658203
1494288558,36310427,1494290077,63785427,1519.0274658203
1494288558,36310427,1494290078,63825427,1520.0274658203
1494288558,36310427,1494290079,63859427,1521.0275878906
1494288558,36310427,1494290080,63895427,1522.0275878906
1494288558,36310427,1494290081,63930427,1523.0275878906
1494288558,36310427,1494290082,63973427,1524.0277099609
1494288558,36310427,1494290083,64004427,1525.0277099609
1494288558,36310427,1494290084,64042427,1526.0277099609
1494288558,36310427,1494290085,64077427,1527.0277099609
1494288558,36310427,1494290086,64111427,1528.0278320312
1494288558,36310427,1494290087,64153427,1529.0278320312
1494288558,36310427,1494290088,64185427,1530.0278320312
1494288558,36310427,1494290089,64222427,1531.0279541016
1494288558,36310427,1494290090,64262427,1532.0279541016
1494288558,36310427,1494290091,64295427,1533.0279541016
1494288558,36310427,1494290092,64329427,1534.0280761719
1494288558,36310427,1494290093,64372427,1535.0280761719
